date,dy,code
20081231,0.69,A004770
20081231,0,A006340
20081231,3.88,A068290
20081231,0,A093240
20081231,0,A110570
20081231,5.35,A078000
20081231,4.61,A009270
20081231,1.55,A017180
20081231,0,A018470
20081231,7.37,A014530
20081231,0,A025750
20081231,0,A134380
20081231,0,A105840
20081231,0,A011150
20081231,0,A000650
20081231,0,A004720
20081231,0,A008040
20081231,4.38,A009200
20081231,0,A012280
20081231,0,A014710
20081231,5.39,A003080
20081231,0,A014160
20081231,5.86,A002100
20081231,0,A058850
20081231,0,A000300
20081231,0,A079660
20081231,1.87,A005430
20081231,2,A004080
20081231,4.55,A000850
20081231,0,A001020
20081231,0,A007110
20081231,0,A018500
20081231,0,A007120
20081231,0,A001260
20081231,1.68,A008970
20081231,0,A123700
20081231,0,A008250
20081231,0,A027740
20081231,2.17,A006980
20081231,0,A015260
20081231,0,A002600
20081231,0,A008700
20081231,0,A017040
20081231,0,A077500
20081231,0,A020760
20081231,2.25,A009070
20081231,3.44,A013580
20081231,0,A017550
20081231,0.63,A001470
20081231,0,A028100
20081231,0,A006880
20081231,2.75,A007590
20081231,0,A129260
20081231,4.39,A002920
20081231,2.07,A003610
20081231,0,A007190
20081231,3.28,A005360
20081231,0.82,A002720
20081231,0,A145210
20081231,0,A011690
20081231,6.85,A005010
20081231,1.04,A000220
20081231,4.6,A004450
20081231,3.43,A009770
20081231,0,A071970
20081231,1.97,A081000
20081231,5.54,A016590
20081231,0,A025620
20081231,6.7,A001750
20081231,0,A012800
20081231,0,A013870
20081231,5.46,A000500
20081231,4.46,A002900
20081231,5.37,A084670
20081231,1.27,A010960
20081231,0,A092220
20081231,4.74,A006570
20081231,0,A133820
20081231,0,A000590
20081231,0.93,A014910
20081231,6.35,A083420
20081231,0,A011330
20081231,0,A021050
20081231,1.57,A001340
20081231,0,A013000
20081231,1.34,A032560
20081231,0,A010100
20081231,4.61,A023800
20081231,2.69,A005960
20081231,1.83,A011810
20081231,2.12,A058730
20081231,2.41,A001210
20081231,1.82,A011700
20081231,0.55,A006660
20081231,1.11,A008260
20081231,0,A214330
20081231,2.12,A014440
20081231,7.89,A001570
20081231,0,A120030
20081231,1.68,A015230
20081231,0,A118000
20081231,6.91,A002200
20081231,0,A109070
20081231,0,A011420
20081231,1.6,A001080
20081231,0,A144620
20081231,4.69,A025530
20081231,0,A015590
20081231,1.43,A004100
20081231,3.68,A008870
20081231,7.35,A014580
20081231,0,A128820
20081231,3.58,A072130
20081231,4.85,A015020
20081231,0,A155660
20081231,0,A090080
20081231,0,A210540
20081231,5.36,A006890
20081231,0.95,A104120
20081231,0,A119650
20081231,5.67,A030790
20081231,0,A009460
20081231,8.63,A024070
20081231,6.67,A093230
20081231,0,A010040
20081231,4.36,A023810
20081231,5.71,A004270
20081231,0,A001290
20081231,0,A088790
20081231,0,A000950
20081231,0.74,A004090
20081231,0,A001620
20081231,0,A005320
20081231,0,A071950
20081231,1.25,A012600
20081231,0,A004740
20081231,0,A002760
20081231,0,A005420
20081231,0,A009320
20081231,0,A003780
20081231,1.33,A006740
20081231,1.2,A000910
20081231,0,A023350
20081231,1.61,A002070
20081231,3.93,A011500
20081231,2.14,A001560
20081231,0,A044380
20081231,0,A001070
20081231,0.54,A007610
20081231,1.33,A017370
20081231,0,A009190
20081231,0,A003580
20081231,0,A011300
20081231,0,A031820
20081231,3.68,A025820
20081231,0.91,A104110
20081231,4.64,A024900
20081231,1.41,A023450
20081231,0,A023150
20081231,3.29,A000520
20081231,0.77,A002410
20081231,1.37,A004140
20081231,6.28,A010660
20081231,0,A101140
20081231,3.4,A013700
20081231,0,A003720
20081231,1.17,A069730
20081231,2.36,A008420
20081231,4.87,A026940
20081231,0,A000760
20081231,0,A004410
20081231,2.09,A002710
20081231,1.83,A009180
20081231,6.39,A010770
20081231,0,A033250
20081231,5.56,A013360
20081231,0,A008110
20081231,0,A002140
20081231,0,A001550
20081231,1.3,A010420
20081231,0,A003680
20081231,0,A020120
20081231,0,A051630
20081231,0,A005070
20081231,3.14,A090370
20081231,3.32,A005820
20081231,0,A002690
20081231,1.54,A005620
20081231,0,A009810
20081231,0,A069460
20081231,0,A049800
20081231,6.09,A019180
20081231,3.38,A003010
20081231,2.3,A023960
20081231,0,A011390
20081231,2.14,A006200
20081231,0,A007460
20081231,0,A004920
20081231,0,A002220
20081231,6.17,A005030
20081231,0,A134790
20081231,1.77,A005450
20081231,2.3,A071090
20081231,0,A074610
20081231,3.75,A006110
20081231,5.49,A019490
20081231,0,A030720
20081231,5.4,A008500
20081231,1.03,A009470
20081231,5.29,A009140
20081231,4.69,A025890
20081231,0,A007630
20081231,0,A015540
20081231,0,A010600
20081231,0,A010580
20081231,0.6,A001420
20081231,0,A027970
20081231,0,A011230
20081231,0,A011720
20081231,0,A002870
20081231,4.2,A002420
20081231,0,A010640
20081231,5.31,A001770
20081231,0,A001140
20081231,0.94,A007280
20090331,1,A005930
20090331,0,A015760
20090331,0.95,A005380
20090331,0.73,A012330
20090331,0.59,A090430
20090331,0,A035420
20090331,0,A028260
20090331,0,A032830
20090331,0,A000660
20090331,1.25,A000270
20090331,0.93,A055550
20090331,5.55,A017670
20090331,1.29,A005490
20090331,4.35,A033780
20090331,1.53,A051910
20090331,0.86,A051900
20090331,0.74,A034730
20090331,1.79,A096770
20090331,1.01,A002790
20090331,1.88,A000810
20090331,0.39,A105560
20090331,0,A018260
20090331,1.38,A003550
20090331,2.5,A010950
20090331,1.46,A011170
20090331,5.7,A035250
20090331,1.08,A010130
20090331,0.49,A008930
20090331,1.44,A066570
20090331,1.27,A034220
20090331,2.02,A009540
20090331,5.12,A030200
20090331,2.63,A021240
20090331,0.67,A006400
20090331,1.22,A086790
20090331,0.36,A023530
20090331,0.53,A086280
20090331,0,A000030
20090331,0,A047810
20090331,0,A128940
20090331,0,A161390
20090331,1.71,A024110
20090331,0.58,A004020
20090331,1.28,A001040
20090331,3.87,A018880
20090331,0.69,A001800
20090331,0,A088350
20090331,0,A027410
20090331,2.93,A005830
20090331,0.33,A036570
20090331,1.7,A097950
20090331,0,A139480
20090331,0,A000120
20090331,2.96,A078930
20090331,4.12,A032640
20090331,2.09,A029780
20090331,3.45,A009240
20090331,2.15,A002380
20090331,1.17,A004800
20090331,0,A007070
20090331,2.37,A012750
20090331,0.7,A009150
20090331,3.33,A009830
20090331,0.85,A000720
20090331,1.58,A036460
20090331,0.56,A000100
20090331,1.06,A012630
20090331,2.51,A051600
20090331,0.53,A069960
20090331,1.64,A007310
20090331,0.27,A004990
20090331,4,A001450
20090331,1.26,A000880
20090331,0,A138930
20090331,0.12,A000210
20090331,1.73,A016360
20090331,0.15,A047050
20090331,0.35,A037620
20090331,1.21,A008770
20090331,1.09,A006800
20090331,3.25,A005940
20090331,0,A011210
20090331,0.77,A012450
20090331,0.34,A071050
20090331,0,A003520
20090331,1.14,A079160
20090331,0.39,A047040
20090331,1.61,A004370
20090331,0.62,A034020
20090331,2.07,A010140
20090331,0.3,A005300
20090331,0.92,A010060
20090331,0,A079550
20090331,0.99,A006280
20090331,1.37,A000240
20090331,0,A204320
20090331,0,A001440
20090331,0,A161890
20090331,2.62,A000150
20090331,0.92,A006360
20090331,0.35,A011070
20090331,0.23,A004170
20090331,0,A003490
20090331,0.88,A028670
20090331,1.85,A028050
20090331,0,A011780
20090331,0.75,A006120
20090331,0.86,A006260
20090331,3.75,A002550
20090331,0.61,A005440
20090331,2.7,A030000
20090331,1.28,A111770
20090331,1.29,A000060
20090331,1.05,A002620
20090331,0,A014820
20090331,0.44,A000670
20090331,0,A120110
20090331,0,A192400
20090331,4.07,A005610
20090331,2.84,A005250
20090331,5.03,A000080
20090331,0,A003410
20090331,0,A214320
20090331,4.38,A114090
20090331,0,A138040
20090331,1.41,A105630
20090331,0,A057050
20090331,4.1,A008560
20090331,1.32,A039490
20090331,2.12,A003690
20090331,0,A139130
20090331,0,A226320
20090331,1.38,A017800
20090331,2.19,A003450
20090331,1.29,A010120
20090331,0,A192820
20090331,1.19,A001740
20090331,0,A064350
20090331,1.25,A010780
20090331,0.66,A001120
20090331,2.91,A010620
20090331,0,A073240
20090331,4.73,A006650
20090331,0.89,A002350
20090331,0,A042670
20090331,1.43,A069620
20090331,2.86,A042660
20090331,3.36,A000070
20090331,0.83,A108670
20090331,1.43,A003000
20090331,0,A181710
20090331,0,A068870
20090331,0,A071840
20090331,0.5,A002270
20090331,0,A170900
20090331,3.35,A049770
20090331,0,A082640
20090331,0,A185750
20090331,1.89,A052690
20090331,1.33,A023590
20090331,1.65,A001060
20090331,1,A039130
20090331,0,A081660
20090331,0,A064960
20090331,0,A145990
20090331,0.24,A003240
20090331,1.32,A011790
20090331,0,A180640
20090331,0,A001680
20090331,1.49,A020000
20090331,0,A009420
20090331,2.64,A024720
20090331,2.12,A006040
20090331,0,A037560
20090331,0,A003620
20090331,1.63,A025540
20090331,0.58,A000640
20090331,4.53,A006840
20090331,0,A007570
20090331,1.82,A001430
20090331,0,A008000
20090331,1.38,A004000
20090331,0,A000990
20090331,3.23,A014680
20090331,0,A175330
20090331,0,A020560
20090331,4.93,A069260
20090331,2.94,A034310
20090331,2.81,A033920
20090331,0,A071320
20090331,1.29,A009970
20090331,0,A089590
20090331,3.7,A103140
20090331,0,A115390
20090331,2.99,A096760
20090331,2.22,A001230
20090331,4.22,A019680
20090331,2.94,A018670
20090331,0,A001520
20090331,2.2,A003090
20090331,2.01,A000230
20090331,0,A060980
20090331,0,A053210
20090331,0,A000370
20090331,2.81,A072710
20090331,0,A012510
20090331,1.71,A016450
20090331,0,A020150
20090331,0.9,A002240
20090331,1.05,A002020
20090331,2.52,A005180
20090331,1.29,A003470
20090331,1.27,A093050
20090331,1.68,A003300
20090331,0,A101530
20090331,1.21,A007340
20090331,0,A085620
20090331,1.55,A009450
20090331,1.44,A005740
20090331,1.94,A017810
20090331,3.35,A044820
20090331,0,A210980
20090331,0.97,A031440
20090331,16.6,A002960
20090331,0.06,A078520
20090331,0,A093370
20090331,0.99,A003850
20090331,0,A138250
20090331,0,A003060
20090331,3.22,A008490
20090331,1.64,A009290
20090331,0,A117930
20090331,0.79,A004490
20090331,0.52,A029460
20090331,1.87,A011200
20090331,5.88,A003540
20090331,1.67,A005850
20090331,0.17,A003920
20090331,0,A214420
20090331,0,A036580
20090331,1.08,A034120
20090331,2.78,A007210
20090331,0.47,A004430
20090331,2.96,A084690
20090331,0,A122900
20090331,3.93,A029530
20090331,0.84,A058650
20090331,3.58,A002390
20090331,0,A031430
20090331,1.67,A009410
20090331,4.14,A001720
20090331,4.55,A021960
20090331,3.16,A079430
20090331,0.83,A004710
20090331,2.26,A019170
20090331,2.61,A006060
20090331,0.16,A025860
20090331,0,A000050
20090331,0,A070960
20090331,0.24,A005500
20090331,1.7,A016380
20090331,0.61,A101060
20090331,0,A192530
20090331,1.79,A004690
20090331,0,A002630
20090331,2.59,A014830
20090331,4.88,A002250
20090331,2.21,A017940
20090331,0,A005880
20090331,2.28,A017390
20090331,1.7,A005090
20090331,1.4,A006390
20090331,0.98,A037710
20090331,0,A152330
20090331,5.18,A095720
20090331,1.1,A097230
20090331,0,A900140
20090331,0.65,A005720
20090331,1.38,A003030
20090331,0,A102460
20090331,2.01,A015860
20090331,0,A005690
20090331,1,A002320
20090331,1.42,A001630
20090331,0,A032350
20090331,0,A003560
20090331,2.11,A016800
20090331,0,A214390
20090331,0,A001780
20090331,0,A126560
20090331,3.66,A033660
20090331,1.49,A042700
20090331,0,A000400
20090331,3.64,A003220
20090331,2.04,A104700
20090331,0,A102280
20090331,4.65,A015350
20090331,0,A213500
20090331,0,A011760
20090331,1.85,A036530
20090331,2.9,A007690
20090331,1.54,A002810
20090331,0,A112610
20090331,0,A138490
20090331,0,A200880
20090331,1.12,A033270
20090331,0.6,A030610
20090331,4.67,A008060
20090331,0.23,A001510
20090331,3.64,A004150
20090331,0,A004440
20090331,4.1,A003200
20090331,5.84,A005810
20090331,1.39,A004700
20090331,0,A002990
20090331,4.44,A027390
20090331,3.24,A000480
20090331,1.28,A004360
20090331,3.82,A016580
20090331,0.52,A000140
20090331,1.22,A089470
20090331,0,A095570
20090331,0.64,A001460
20090331,1.22,A003570
20090331,0.66,A007160
20090331,2.37,A001130
20090331,5.46,A008730
20090331,0.79,A003120
20090331,0,A102260
20090331,0,A194370
20090331,0,A002780
20090331,2.94,A009680
20090331,0.51,A000430
20090331,1.85,A000020
20090331,0,A107590
20090331,0,A001500
20090331,0,A183190
20090331,2,A011160
20090331,0,A039570
20090331,0,A079980
20090331,0,A004060
20090331,2.06,A012320
20090331,0.44,A002000
20090331,2.05,A017960
20090331,3.64,A000970
20090331,3.02,A004130
20090331,3.04,A004250
20090331,2.97,A010050
20090331,3.39,A002450
20090331,0,A000680
20090331,3.36,A005950
20090331,5.56,A000390
20090331,5.08,A000320
20090331,0,A000180
20090331,0.4,A004970
20090331,0,A009580
20090331,0.24,A004840
20090331,2.87,A003530
20090331,0,A161000
20090331,0,A011000
20090331,1.5,A003070
20090331,2.47,A092230
20090331,0,A082740
20090331,0.7,A085310
20090331,0,A000700
20090331,3.16,A025000
20090331,2.52,A000860
20090331,2.35,A007860
20090331,0,A004980
20090331,3.11,A013520
20090331,5.96,A004380
20090331,0,A001200
20090331,2.34,A010690
20090331,1.29,A005680
20090331,1.81,A002030
20090331,1.75,A012200
20090331,7.33,A001250
20090331,0,A001880
20090331,0,A000540
20090331,3.38,A014280
20090331,2.28,A084010
20090331,1.31,A033240
20090331,0,A012160
20090331,0,A001360
20090331,0,A067830
20090331,5,A015360
20090331,1.69,A011280
20090331,0,A007810
20090331,0,A136490
20090331,4.72,A007700
20090331,3.17,A090350
20090331,0,A010820
20090331,1.15,A001940
20090331,0,A005390
20090331,1.24,A007540
20090331,0,A069640
20090331,0,A006490
20090331,0,A002880
20090331,0.66,A091090
20090331,0,A002360
20090331,2.45,A001790
20090331,3.37,A007660
20090331,0,A084680
20090331,0,A068400
20090331,0,A004540
20090331,0.77,A092200
20090331,0,A037270
20090331,0,A011090
20090331,2.67,A004960
20090331,0,A130660
20090331,1.3,A021820
20090331,0,A084870
20090331,1.87,A900050
20090331,1.6,A000490
20090331,1.62,A012610
20090331,6.12,A001270
20090331,0,A000040
20090331,2.22,A044450
20090331,0,A025560
20090331,0,A227840
20090331,4.67,A100250
20090331,2.17,A002840
20090331,0,A035150
20090331,1.63,A004830
20090331,3.44,A033530
20090331,0,A004200
20090331,0.99,A103590
20090331,2.07,A009440
20090331,0,A005750
20090331,0,A016880
20090331,0,A005980
20090331,5.43,A003460
20090331,3.7,A034300
20090331,1.29,A003230
20090331,3.48,A026890
20090331,3.13,A007980
20090331,0,A163560
20090331,1.43,A100840
20090331,0,A117580
20090331,3.02,A092440
20090331,0,A058860
20090331,0,A005870
20090331,2.19,A004310
20090331,0,A011930
20090331,0,A006220
20090331,0,A002150
20090331,2.29,A013570
20090331,0,A019440
20090331,0,A002460
20090331,1.99,A001390
20090331,4.08,A004910
20090331,0,A006380
20090331,2.6,A009160
20090331,2.6,A019300
20090331,3.92,A002310
20090331,1.81,A063160
20090331,2.94,A002170
20090331,0,A094280
20090331,0,A009310
20090331,5.34,A003650
20090331,4.57,A075180
20090331,2.72,A016710
20090331,5.1,A041650
20090331,0,A003160
20090331,3.65,A002300
20090331,1.08,A001820
20090331,0,A123690
20090331,2.05,A016090
20090331,0,A030210
20090331,1.01,A003280
20090331,0,A005110
20090331,0,A014130
20090331,0,A016610
20090331,2.98,A015890
20090331,0,A004870
20090331,1.55,A000890
20090331,3.78,A006370
20090331,2.07,A004890
20090331,0,A012690
20090331,0,A008350
20090331,2.17,A003480
20090331,2.09,A014790
20090331,2.08,A002210
20090331,2.86,A002820
20090331,1.39,A035510
20090331,1.34,A005190
20090331,2.68,A001530
20090331,1.65,A005800
20090331,1.33,A100220
20090331,2.5,A024090
20090331,7.28,A035000
20090331,0,A004560
20090331,1.15,A003830
20090331,0,A001380
20090331,2.06,A058430
20090331,4.61,A047400
20090331,0,A023000
20090331,0,A024890
20090331,0,A006090
20090331,3.17,A012030
20090331,0.72,A003350
20090331,1.31,A077970
20090331,4.95,A034590
20090331,0,A103130
20090331,0,A002700
20090331,2.4,A033180
20090331,0,A014990
20090331,0,A008600
20090331,0.8,A017900
20090331,0,A003960
20090331,0,A075580
20090331,0,A012170
20090331,1.85,A053690
20090331,0,A004770
20090331,2.23,A006340
20090331,2.99,A068290
20090331,0,A093240
20090331,0,A110570
20090331,3.82,A078000
20090331,2.56,A009270
20090331,1.11,A017180
20090331,2.49,A018470
20090331,3.37,A014530
20090331,0,A025750
20090331,0,A134380
20090331,0,A105840
20090331,0,A011150
20090331,0,A000650
20090331,0,A004720
20090331,0.31,A008040
20090331,5.69,A009200
20090331,0,A012280
20090331,0,A014710
20090331,2.67,A003080
20090331,0,A014160
20090331,4.67,A002100
20090331,0,A058850
20090331,0,A000300
20090331,0,A079660
20090331,1.54,A005430
20090331,0.96,A004080
20090331,2.49,A000850
20090331,0,A001020
20090331,0,A007110
20090331,0,A018500
20090331,0,A007120
20090331,0,A001260
20090331,0,A008970
20090331,0,A123700
20090331,0,A008250
20090331,0,A027740
20090331,3.79,A006980
20090331,0,A015260
20090331,6.67,A002600
20090331,1.38,A008700
20090331,0,A017040
20090331,0,A077500
20090331,0,A020760
20090331,0.74,A009070
20090331,1.85,A013580
20090331,0,A017550
20090331,0.69,A001470
20090331,0.79,A028100
20090331,0,A006880
20090331,2.88,A007590
20090331,0,A129260
20090331,0.21,A002920
20090331,2.07,A003610
20090331,0,A007190
20090331,3.47,A005360
20090331,0.82,A002720
20090331,0,A145210
20090331,1.53,A011690
20090331,4.38,A005010
20090331,1.04,A000220
20090331,3.46,A004450
20090331,2.91,A009770
20090331,1.71,A071970
20090331,0,A081000
20090331,4.76,A016590
20090331,0,A025620
20090331,6.7,A001750
20090331,3.23,A012800
20090331,0,A013870
20090331,1.58,A000500
20090331,2.14,A002900
20090331,5.57,A084670
20090331,1.66,A010960
20090331,0,A092220
20090331,4.75,A006570
20090331,0,A133820
20090331,0,A000590
20090331,0.65,A014910
20090331,6.17,A083420
20090331,0,A011330
20090331,4.12,A021050
20090331,0.64,A001340
20090331,0,A013000
20090331,1.09,A032560
20090331,0,A010100
20090331,3.03,A023800
20090331,2.96,A005960
20090331,0,A011810
20090331,4.63,A058730
20090331,1.08,A001210
20090331,3.23,A011700
20090331,0.47,A006660
20090331,0.74,A008260
20090331,0,A214330
20090331,2.05,A014440
20090331,3.65,A001570
20090331,0,A120030
20090331,2.62,A015230
20090331,0,A118000
20090331,4,A002200
20090331,0,A109070
20090331,0,A011420
20090331,1.6,A001080
20090331,0,A144620
20090331,2.62,A025530
20090331,0,A015590
20090331,0.95,A004100
20090331,3.68,A008870
20090331,5.41,A014580
20090331,0,A128820
20090331,2.93,A072130
20090331,0,A015020
20090331,0,A155660
20090331,0,A090080
20090331,0,A210540
20090331,3.41,A006890
20090331,2.14,A104120
20090331,0,A119650
20090331,2.8,A030790
20090331,0,A009460
20090331,7.45,A024070
20090331,3.42,A093230
20090331,0,A010040
20090331,2.67,A023810
20090331,4.55,A004270
20090331,0,A001290
20090331,0,A088790
20090331,2.21,A000950
20090331,1.48,A004090
20090331,2.18,A001620
20090331,0,A005320
20090331,0,A071950
20090331,0.93,A012600
20090331,0,A004740
20090331,0.77,A002760
20090331,0,A005420
20090331,0,A009320
20090331,7.23,A003780
20090331,1.53,A006740
20090331,1.25,A000910
20090331,0,A023350
20090331,2.79,A002070
20090331,1.76,A011500
20090331,3.85,A001560
20090331,1.55,A044380
20090331,0,A001070
20090331,0.37,A007610
20090331,2.86,A017370
20090331,0,A009190
20090331,0,A003580
20090331,0,A011300
20090331,0,A031820
20090331,2.9,A025820
20090331,0,A104110
20090331,6.28,A024900
20090331,2.49,A023450
20090331,0,A023150
20090331,3.28,A000520
20090331,1.71,A002410
20090331,1.6,A004140
20090331,5.19,A010660
20090331,0,A101140
20090331,2.86,A013700
20090331,7.63,A003720
20090331,0.54,A069730
20090331,1.71,A008420
20090331,3.55,A026940
20090331,0,A000760
20090331,0,A004410
20090331,3.06,A002710
20090331,1.36,A009180
20090331,4.48,A010770
20090331,0,A033250
20090331,4.18,A013360
20090331,0,A008110
20090331,3.27,A002140
20090331,0,A001550
20090331,1.91,A010420
20090331,0,A003680
20090331,0,A020120
20090331,12.82,A051630
20090331,0,A005070
20090331,2.03,A090370
