code,price
A119650,15366.66667
A210540,0
A009460,680
A092220,745
A000910,5816.666667
A004740,3538.333333
A001620,2345
A001560,4920
A005420,13333.33333
A104110,2473.333333
A006740,15600
A003780,2245
A011810,11933.33333
A109070,1315
A002070,7956.666667
A023450,48166.66667
A009190,702.3333333
A017370,2561.666667
A011500,2856.666667
A088790,5236.666667
A024900,14883.33333
A071950,1448.333333
A013360,5070
A093230,5746.666667
A009320,851
A023350,7033.333333
A011300,973.6666667
A000950,28133.33333
A004410,1911.666667
A031820,1201.666667
A012600,3740
A002410,1003.333333
A000760,8510
A001070,23433.33333
A023150,3138.333333
A000520,4281.666667
A013700,2411.666667
A002710,4656.666667
A010660,27100
A008110,2426.666667
A003580,4605
A069730,3725
A008420,1868.333333
A003720,4161.666667
A010770,2946.666667
A051630,1441.666667
A026940,1948.333333
A001550,11643.33333
A004140,6346.666667
A009180,1646.666667
A005620,44583.33333
A003680,9206.666667
A033250,1615
A005070,5576.666667
A002140,4048.333333
A044380,475
A002690,0
A020120,1816.666667
A090370,5780
A049800,5406.666667
A005820,12483.33333
A007610,2728.333333
A025820,1485
A009810,559
A005030,2008.333333
A010420,968.3333333
A002220,14916.66667
A006200,1530
A069460,2671.666667
A025620,737
A019180,1698.333333
A003010,4476.666667
A071090,35950
A015540,583
A030720,13583.33333
A101140,961.3333333
A023960,2593.333333
A006110,2691.666667
A007460,1200
A005450,4743.333333
A011390,19150
A074610,629
A019490,5666.666667
A134790,10023.33333
A004920,28916.66667
A008500,14550
A025890,4926.666667
A010600,1520
A009470,3718.333333
A009140,12766.66667
A007630,1106.666667
A027970,1121.666667
A001420,2595
A002870,7266.666667
A010580,737.3333333
A011720,353.6666667
A002420,31083.33333
A011230,1505
A010640,1501.666667
A001770,12800
A001140,14583.33333
A007280,43533.33333
A005930,1219333.333
A015760,24966.66667
A005380,235333.3333
A090430,1064000
A012330,290833.3333
A028260,0
A035420,257333.3333
A032830,93200
A000660,21783.33333
A000270,74833.33333
A055550,36283.33333
A051910,297833.3333
A005490,359833.3333
A033780,82700
A017670,136500
A034730,103266.6667
A051900,599333.3333
A018260,0
A096770,148333.3333
A000810,216166.6667
A105560,36000
A002790,378666.6667
A003550,57366.66667
A011170,231833.3333
A010950,95833.33333
A034220,23483.33333
A035250,23233.33333
A010130,383666.6667
A066570,64100
A008930,3818.333333
A030200,31883.33333
A021240,35700
A009540,236500
A023530,302500
A006400,143833.3333
A086790,34666.66667
A086280,219666.6667
A000030,865
A004020,82700
A001040,77466.66667
A024110,12183.33333
A161390,0
A047810,27550
A018880,24300
A001800,913333.3333
A128940,75900
A088350,6576.666667
A027410,0
A097950,303833.3333
A139480,245000
A036570,248500
A005830,41700
A032640,6620
A000120,83566.66667
A078930,56600
A029780,32516.66667
A007070,26800
A002380,280000
A009240,17833.33333
A004800,54700
A009830,20716.66667
A012750,58166.66667
A000720,60700
A009150,100133.3333
A036460,47850
A004990,1551666.667
A051600,49300
A000100,131500
A012630,21316.66667
A069960,132666.6667
A007310,175666.6667
A000880,29516.66667
A001450,29650
A138930,11816.66667
A037620,29883.33333
A000210,86100
A003520,1573.333333
A016360,47833.33333
A006800,10516.66667
A047050,33583.33333
A008770,51933.33333
A005940,10783.33333
A034020,57866.66667
A010060,203833.3333
A005300,1370000
A047040,8790
A011210,170000
A004370,225333.3333
A079160,26833.33333
A012450,72366.66667
A071050,35416.66667
A004170,210833.3333
A001440,2210
A000240,42683.33333
A006360,69600
A010140,36583.33333
A003490,48616.66667
A028050,181000
A006280,151000
A079550,0
A000150,130500
A011780,115500
A011070,86766.66667
A111770,30466.66667
A161890,0
A002550,22933.33333
A005610,15083.33333
A005440,16466.66667
A006120,58033.33333
A028670,3945
A204320,0
A000670,903333.3333
A030000,19183.33333
A000080,22683.33333
A114090,24966.66667
A120110,66700
A105630,10633.33333
A214320,0
A014820,994.6666667
A006260,85566.66667
A000060,11166.66667
A057050,106933.3333
A192400,0
A008560,851
A138040,2545
A005250,14166.66667
A039490,59233.33333
A003690,10620
A003450,8283.333333
A226320,0
A002620,18250
A001740,8800
A006650,68333.33333
A010120,63333.33333
A139130,13116.66667
A001120,37050
A064350,0
A192820,0
A017800,86600
A003410,4461.666667
A002350,20000
A000070,52566.66667
A010620,117000
A002270,508833.3333
A010780,10933.33333
A042670,17766.66667
A042660,24433.33333
A108670,64833.33333
A071840,52366.66667
A073240,15066.66667
A181710,0
A082640,10333.33333
A003000,12350
A068870,36066.66667
A170900,0
A023590,12083.33333
A052690,73833.33333
A049770,62733.33333
A039130,45950
A185750,0
A145990,47000
A081660,72033.33333
A001680,16033.33333
A180640,0
A003240,848666.6667
A069620,25616.66667
A011790,43966.66667
A020000,24750
A006040,228666.6667
A001060,13200
A003620,5233.333333
A025540,22500
A064960,19666.66667
A000640,90933.33333
A007570,23650
A037560,0
A008000,714.3333333
A001430,34766.66667
A101530,0
A004000,60900
A014680,18950
A020560,7526.666667
A024720,11516.66667
A089590,0
A009420,7163.333333
A034310,48016.66667
A000990,6963.333333
A175330,0
A009970,60466.66667
A033920,11783.33333
A103140,28216.66667
A071320,58100
A006840,31283.33333
A115390,29266.66667
A001230,15033.33333
A069260,23233.33333
A001520,819.6666667
A019680,5733.333333
A005740,168666.6667
A002240,32733.33333
A096760,2553.333333
A016450,6070
A000370,6506.666667
A018670,74666.66667
A072710,51700
A012510,9556.666667
A053210,24250
A000230,6736.666667
A017810,35016.66667
A003300,31683.33333
A005180,82433.33333
A007340,12050
A093050,29100
A085620,0
A003090,15866.66667
A002020,23050
A003470,3861.666667
A009450,6896.666667
A020150,10356.66667
A002960,220333.3333
A210980,0
A060980,162166.6667
A138250,0
A044820,30650
A019170,4050
A004490,47766.66667
A093370,5323.333333
A003540,8260
A009290,4198.333333
A008490,13700
A031440,87200
A078520,66500
A003060,1011
A029460,3908.333333
A007210,2833.333333
A003920,782333.3333
A005850,18683.33333
A036580,3621.666667
A034120,35100
A031430,80333.33333
A084690,4085
A058650,95966.66667
A025860,9003.333333
A003850,13866.66667
A001720,28816.66667
A021960,15183.33333
A117930,14166.66667
A009410,4800
A004710,15383.33333
A122900,22883.33333
A004430,10023.33333
A029530,62333.33333
A002390,11016.66667
A079430,5936.666667
A192530,0
A101060,4545
A000050,94366.66667
A004690,91800
A017390,47516.66667
A900140,14616.66667
A003030,86666.66667
A014830,34200
A037710,210666.6667
A017940,52333.33333
A005090,53500
A006060,948.6666667
A005500,9333.333333
A214420,0
A015860,1663.333333
A005720,63366.66667
A126560,3441.666667
A095720,9090
A016800,27050
A102460,10476.66667
A001780,2360
A001630,22083.33333
A104700,27433.33333
A152330,0
A005880,5530
A032350,12016.66667
A002320,18400
A213500,0
A002630,746.6666667
A042700,5693.333333
A000400,5003.333333
A102280,1051.666667
A033660,4785
A200880,0
A011200,25700
A214390,0
A003220,5613.333333
A015350,19050
A138490,6216.666667
A002810,7513.333333
A002990,4953.333333
A008060,10900
A004150,8476.666667
A002250,11066.66667
A003200,73333.33333
A005690,7023.333333
A036530,9650
A097230,12516.66667
A007690,44316.66667
A030610,4583.333333
A000480,60533.33333
A003560,2465
A027390,18516.66667
A004440,0
A004360,15066.66667
A095570,0
A011760,20950
A001510,1175
A033270,5960
A112610,0
A000140,9476.666667
A003570,12666.66667
A007160,55300
A005810,21666.66667
A089470,5340
A016580,6483.333333
A008730,8050
A001130,111666.6667
A009680,7223.333333
A000430,5666.666667
A003120,79700
A000020,5453.333333
A183190,0
A002780,1035
A102260,4720
A001500,12100
A011160,2856.666667
A002450,1441.666667
A000320,7780
A107590,163166.6667
A000180,19516.66667
A012320,62600
A000390,4061.666667
A002000,22616.66667
A017960,5356.666667
A004970,16066.66667
A001460,165833.3333
A039570,0
A004250,2320
A004700,14933.33333
A003530,3843.333333
A194370,0
A010050,385.6666667
A000970,3326.666667
A005950,21433.33333
A000680,4313.333333
A006390,6123.333333
A007860,9000
A004980,3415
A003070,4255
A009580,3683.333333
A092230,42733.33333
A079980,9676.666667
A025000,47366.66667
A011000,1101.666667
A005680,8310
A161000,0
A001940,35133.33333
A000860,15533.33333
A004130,13500
A001250,11650
A084010,7480
A005110,562
A082740,10136.66667
A000540,4743.333333
A004840,8176.666667
A001200,2563.333333
A002030,45200
A136490,8280
A013520,12116.66667
A001880,1768.333333
A067830,2533.333333
A004060,439
A015360,25683.33333
A033240,11900
A004380,5560
A000700,5760
A069640,7373.333333
A010690,9803.333333
A084680,833
A090350,5835
A012160,2095
A004960,7316.666667
A085310,3823.333333
A011280,1661.666667
A007540,21783.33333
A014280,10750
A001790,20116.66667
A011090,701.3333333
A005390,988
A010820,1950
A007810,16816.66667
A068400,4433.333333
A084870,11983.33333
A007660,4656.666667
A001360,2348.333333
A227840,0
A004540,3876.666667
A900050,4010
A021820,11016.66667
A000040,591.6666667
A091090,3370
A007700,6163.333333
A092200,5436.666667
A002880,1910
A001270,17916.66667
A034300,13083.33333
A044450,5116.666667
A007980,23233.33333
A130660,5776.666667
A025560,535.3333333
A004200,1651.666667
A005750,3418.333333
A100250,1575
A012610,2866.666667
A002840,99466.66667
A003460,13266.66667
A026890,1918.333333
A003230,22083.33333
A012200,2650
A037270,2221.666667
A004830,2190
A103590,4536.666667
A033530,12733.33333
A000490,5203.333333
A016090,1248.333333
A006380,14783.33333
A004310,1463.333333
A100840,18433.33333
A035150,2903.333333
A117580,4601.666667
A092440,4761.666667
A009440,2095
A001390,7906.666667
A005870,3221.666667
A016880,4783.333333
A058860,2406.666667
A019440,20683.33333
A005980,8943.333333
A006220,4611.666667
A002150,9630
A011930,2670
A004910,7463.333333
A013570,12666.66667
A075180,4658.333333
A014130,17066.66667
A041650,3485
A002360,1028.333333
A063160,9896.666667
A016710,6210
A123690,2165
A009160,5053.333333
A006490,3578.333333
A035510,51733.33333
A094280,4550
A014790,9690
A002300,19100
A002700,1363.333333
A003480,7080
A006370,13683.33333
A035000,7000
A004870,2688.333333
A012030,6766.666667
A003650,46366.66667
A002820,7103.333333
A016610,3446.666667
A003160,1843.333333
A000890,847
A002310,11146.66667
A002210,3620
A002460,3291.666667
A015890,3048.333333
A012690,3798.333333
A030210,1953.333333
A100220,8993.333333
A001820,5643.333333
A019300,2041.666667
A004770,6055
A001530,44016.66667
A004560,9766.666667
A004890,46383.33333
A003280,817.6666667
A023000,4600
A006090,11700
A058430,15600
A008350,635
A003350,6180
A024090,9533.333333
A003830,55066.66667
A163560,0
A005190,13150
A005800,92900
A047400,2136.666667
A002170,21333.33333
A034590,20700
A014990,736.6666667
A014910,1850
A093240,2795
A011150,2345
A008600,2235
A053690,7146.666667
A110570,3058.333333
A001380,1148.333333
A014530,17816.66667
A075580,0
A017900,2136.666667
A003960,13466.66667
A001470,4953.333333
A078000,7620
A105840,12050
A006340,702
A068290,4568.333333
A018470,943.3333333
A024890,852.3333333
A134380,22400
A014710,9433.333333
A025750,1173.333333
A008040,2881.666667
A000650,26100
A103130,4410
A000850,41950
A004720,1923.333333
A003080,24383.33333
A009200,2550
A058850,1990
A009270,1236.666667
A006980,5930
A005430,27650
A002100,3118.333333
A012170,3143.333333
A001260,2288.333333
A015260,1201.666667
A077970,9516.666667
A123700,7516.666667
A007120,1123
A033180,1361.666667
A079660,7766.666667
A014160,768.3333333
A004080,8056.666667
A021050,2866.666667
A002600,66933.33333
A001020,854
A007110,859.6666667
A145210,0
A000300,1988.333333
A018500,1725
A008970,1995
A009070,15250
A077500,5550
A002720,2518.333333
A008250,5046.666667
A006880,0
A003610,11133.33333
A020760,15716.66667
A007190,2716.666667
A005010,23450
A008700,710.3333333
A002920,3018.333333
A002900,21733.33333
A017180,3863.333333
A013580,9670
A129260,7940
A005360,3985
A017550,1725
A012800,1133.333333
A007590,6490
A012280,1341.666667
A000500,20900
A017040,2906.666667
A004450,19300
A009770,34983.33333
A028100,9363.333333
A001750,6330
A081000,6790
A010960,1991.666667
A000220,5403.333333
A016590,21583.33333
A084670,19200
A016380,4401.666667
A027740,796
A011690,753.6666667
A006570,4000
A005960,3645
A013000,1793.333333
A013870,0
A133820,0
A011330,621
A000590,31650
A001340,3561.666667
A083420,3488.333333
A010100,12616.66667
A118000,1613.333333
A023800,6873.333333
A032560,3775
A025530,3536.666667
A001570,1002.666667
A071970,4028.333333
A214330,0
A120030,34683.33333
A006660,7873.333333
A001080,14983.33333
A002200,14166.66667
A008260,1548.333333
A001210,18566.66667
A015230,39050
A144620,13366.66667
A014440,3323.333333
A104120,1033.666667
A011700,1140
A058730,2535
A014580,18900
A008870,31883.33333
A015590,2063.333333
A023810,3485
A011420,2370
A002760,2863.333333
A015020,549.6666667
A072130,5006.666667
A006890,3996.666667
A009310,2483.333333
A004270,7746.666667
A128820,17050
A005320,1810
A010040,3611.666667
A001290,1156.666667
A155660,0
A004100,6930
A024070,4158.333333
A030790,1291.666667
A090080,1908.333333
A004090,29916.66667
A119650,14966.66667
A210540,0
A009460,626
A092220,705.3333333
A000910,5028.333333
A004740,4305
A001620,2538.333333
A001560,5143.333333
A005420,11400
A104110,1441.666667
A006740,14066.66667
A003780,2426.666667
A011810,8916.666667
A109070,1056.666667
A002070,7213.333333
A023450,53700
A009190,401
A017370,2180
A011500,2806.666667
A088790,4253.333333
A024900,13800
A071950,1375
A013360,4643.333333
A093230,4685
A009320,922.3333333
A023350,5993.333333
A011300,1044
A000950,24716.66667
A004410,2003.333333
A031820,1340
A012600,3995
A002410,525
A000760,8450
A001070,22433.33333
A023150,3340
A000520,4181.666667
A013700,2488.333333
A002710,4403.333333
A010660,24416.66667
A008110,2416.666667
A003580,4355
A069730,3138.333333
A008420,1698.333333
A003720,3613.333333
A010770,2703.333333
A051630,1676.666667
A026940,1871.666667
A001550,14500
A004140,5483.333333
A009180,2105
A005620,38083.33333
A003680,8573.333333
A033250,1625
A005070,4416.666667
A002140,4313.333333
A044380,653.6666667
A002690,0
A020120,1850
A090370,4858.333333
A049800,4363.333333
A005820,17366.66667
A007610,2861.666667
A025820,1356.666667
A009810,638.6666667
A005030,1718.333333
A010420,866.3333333
A002220,12983.33333
A006200,1330
A069460,2338.333333
A025620,776.3333333
A019180,1673.333333
A003010,4015
A071090,32183.33333
A015540,1010.333333
A030720,13916.66667
A101140,1373.333333
A023960,2216.666667
A006110,2816.666667
A007460,902.3333333
A005450,5105
A011390,18350
A074610,742.3333333
A019490,6511.666667
A134790,11383.33333
A004920,18600
A008500,14566.66667
A025890,3915
A010600,1471.666667
A009470,3353.333333
A009140,12933.33333
A007630,996
A027970,972
A001420,2975
A002870,7416.666667
A010580,773.6666667
A011720,445.3333333
A002420,29316.66667
A011230,1480
A010640,1681.666667
A001770,12633.33333
A001140,14266.66667
A007280,39133.33333
A005930,1362666.667
A015760,27583.33333
A005380,235833.3333
A090430,1226000
A012330,293333.3333
A028260,0
A035420,259333.3333
A032830,94333.33333
A000660,24333.33333
A000270,64500
A055550,36533.33333
A051910,315333.3333
A005490,344333.3333
A033780,85033.33333
A017670,149666.6667
A034730,98666.66667
A051900,644666.6667
A018260,0
A096770,165166.6667
A000810,227666.6667
A105560,37350
A002790,472333.3333
A003550,64500
A011170,233500
A010950,100133.3333
A034220,31566.66667
A035250,26866.66667
A010130,450500
A066570,74133.33333
A008930,5740
A030200,36666.66667
A021240,36650
A009540,232000
A023530,337500
A006400,151500
A086790,32883.33333
A086280,232333.3333
A000030,865
A004020,82866.66667
A001040,104533.3333
A024110,11966.66667
A161390,30633.33333
A047810,26800
A018880,22133.33333
A001800,1030666.667
A128940,105500
A088350,7556.666667
A027410,0
A097950,326333.3333
A139480,233666.6667
A036570,204833.3333
A005830,47033.33333
A032640,7260
A000120,105000
A078930,69133.33333
A029780,40083.33333
A007070,31066.66667
A002380,293500
A009240,17616.66667
A004800,63133.33333
A009830,18883.33333
A012750,66900
A000720,66933.33333
A009150,98666.66667
A036460,75066.66667
A004990,1529333.333
A051600,56233.33333
A000100,169666.6667
A012630,20666.66667
A069960,142333.3333
A007310,241166.6667
A000880,32250
A001450,34650
A138930,12116.66667
A037620,31466.66667
A000210,83233.33333
A003520,1841.666667
A016360,50466.66667
A006800,11583.33333
A047050,41183.33333
A008770,49950
A005940,11000
A034020,48883.33333
A010060,162333.3333
A005300,1411666.667
A047040,9803.333333
A011210,177500
A004370,258166.6667
A079160,31716.66667
A012450,60066.66667
A071050,38483.33333
A004170,202666.6667
A001440,3041.666667
A000240,23633.33333
A006360,63733.33333
A010140,35683.33333
A003490,47600
A028050,166000
A006280,155333.3333
A079550,0
A000150,130666.6667
A011780,115833.3333
A011070,81400
A111770,34250
A161890,20050
A002550,26083.33333
A005610,23150
A005440,18016.66667
A006120,63133.33333
A028670,3405
A204320,0
A000670,1044666.667
A030000,22116.66667
A000080,28533.33333
A114090,30383.33333
A120110,58200
A105630,14850
A214320,0
A014820,1088.333333
A006260,92800
A000060,13466.66667
A057050,123833.3333
A192400,0
A008560,1215
A138040,3578.333333
A005250,16133.33333
A039490,61300
A003690,10916.66667
A003450,8653.333333
A226320,0
A002620,15116.66667
A001740,9516.666667
A006650,53133.33333
A010120,69266.66667
A139130,13983.33333
A001120,42766.66667
A064350,0
A192820,0
A017800,85466.66667
A003410,5376.666667
A002350,17666.66667
A000070,69266.66667
A010620,122666.6667
A002270,637000
A010780,12250
A042670,17250
A042660,24416.66667
A108670,80466.66667
A071840,73733.33333
A073240,13683.33333
A181710,0
A082640,10666.66667
A003000,14966.66667
A068870,46150
A170900,0
A023590,15400
A052690,65033.33333
A049770,70633.33333
A039130,62466.66667
A185750,0
A145990,53766.66667
